user_3,user_4,user_5,user_6
22.93741,2.8236315,120.67208,62.19512
23.64865,2.1274025,130.58943,57.621952
24.004267,2.606429,128.55692,59.98945
22.93741,1.7308748,107.21545,48.47561
22.581793,2.606429,103.69277,50.30488
22.581793,2.606429,96.44518,54.625595
22.403982,2.606429,82.31707,49.085365
22.581793,2.606429,75.203255,47.71483
23.115221,2.606429,73.17073,30.182926
25.071123,3.040834,89.939026,27.439024
29.694168,1.3138748,94.00407,33.23171
30.666723,1.6585336,112.296745,47.256096
38.584637,3.475239,129.57317,46.646343
35.917496,3.6924415,120.42683,41.76829
30.761023,4.3440485,96.544716,35.365852
28.093884,4.3440485,91.46342,37.5
26.671408,4.3440485,89.43089,38.719513
25.782362,3.6924415,98.57723,52.743904
29.320328,3.6924415,131.09756,55.182926
26.493599,4.1268463,156.50406,64.63415
27.382647,4.3440485,173.70879,78.35366
26.671408,4.3440485,174.28862,85.97561
25.071123,4.561251,175.30487,77.439026
24.182077,3.6924415,153.45529,71.95122
23.115221,3.475239,116.86992,64.12331
30.300673,3.475239,107.72358,58.337692
22.581793,3.475239,102.13415,48.780487
22.226173,1.6438968,87.9065,52.43903
22.403982,3.475239,80.28455,55.811176
22.226173,3.475239,72.15447,46.951214
22.93741,3.475239,80.79269,51.219513
25.248934,3.475239,96.544716,49.390244
29.16074,3.2580364,99.085365,56.06262
30.405403,3.475239,101.11789,47.560974
29.50821,3.909644,98.06911,60.97561
32.005688,3.475239,139.68445,56.707317
32.716927,3.475239,101.11789,58.536587
31.472263,4.1268463,135.23888,71.08726
31.472263,4.3440485,89.43089,56.09756
28.271692,4.3440485,102.13415,60.97561
27.204836,1.9059148,109.756096,59.756096
26.849218,4.1268463,128.21196,68.64996
28.627312,3.184929,185.46748,81.70731
30.405403,3.5258229,233.73984,82.62194
32.894737,2.75397,137.93,81.402435
28.885708,3.5167472,244.9187,75.914635
26.13798,4.3440485,198.67886,72.560974
24.715506,3.475239,146.77797,71.34146
23.470839,2.2564576,122.45935,68.29269
22.759602,1.8667897,101.626015,58.841465
22.226173,1.8087538,108.73984,51.219513
21.692745,3.475239,85.36585,53.658535
22.226173,3.475239,81.808945,49.390244
22.581793,1.5566602,82.8252,50.0
23.826458,3.475239,122.62842,53.658535
31.827883,3.475239,99.5935,56.922993
32.894737,1.548125,97.560974,49.695118
28.80512,4.3440485,111.78862,50.0
28.02709,4.3440485,135.13396,71.20016
28.449503,4.3440485,84.349594,54.878048
29.494104,4.3440485,89.939026,58.23171
28.80512,1.6229165,90.955284,54.878048
28.271692,4.3440485,81.30081,61.033382
26.493599,4.3440485,90.44715,53.048782
29.487782,4.3440485,101.626015,51.82927
25.604551,2.068889,120.93496,60.97561
29.361366,4.3440485,158.02846,80.48781
30.049788,4.3440485,207.31708,86.28049
32.53912,4.561251,223.0691,83.231705
28.982931,4.3440485,136.3478,71.81905
25.96017,3.909644,197.15446,84.45122
24.004267,3.475239,133.13008,79.87805
22.93741,3.475239,148.91505,75.60976
27.626677,3.475239,119.42474,63.821404
30.81834,1.5470808,85.873985,54.878048
22.226173,3.475239,73.67886,46.951214
30.440624,3.475239,65.04065,44.817074
22.403982,3.475239,72.15447,44.817074
23.29303,3.475239,68.08943,44.207317
32.005688,3.475239,104.166664,58.046555
29.778933,3.909644,99.085365,47.865852
28.453447,4.3440485,143.9578,52.134148
30.761023,4.1268463,86.89024,60.060974
30.227596,1.499964,75.203255,56.707317
28.80512,3.475239,76.21951,52.71455
29.338549,2.067674,112.78715,53.353657
27.738264,4.3440485,135.2406,46.646343
26.493599,4.3440485,85.873985,42.987804
26.31579,4.3440485,92.98781,41.15854
26.671408,4.3440485,130.0813,61.890244
29.361366,4.561251,192.07317,80.79269
28.80512,4.561251,201.72765,90.85366
30.227596,3.3330524,201.21951,84.45122
28.449503,5.212858,190.04065,71.03659
29.361366,4.3440485,198.67886,71.34146
24.359886,2.637152,162.60162,65.85366
22.93741,2.0261333,136.17886,51.809868
23.115221,1.8839376,109.756096,56.09756
22.226173,3.475239,90.44715,50.30488
29.956688,3.475239,84.349594,56.09756
22.403982,1.4702309,76.727646,47.865852
31.072329,1.3720932,76.727646,36.769627
22.759602,1.6201246,79.268295,56.707317
23.29303,1.5891302,83.333336,52.743904
25.782362,3.909644,96.544716,61.588757
29.338549,4.995656,110.26423,53.353657
34.672832,1.7744517,123.98374,46.153904
34.85064,2.233398,122.28598,56.09756
38.406826,1.8529153,117.37805,61.585365
35.73969,4.3440485,122.45935,50.609756
29.00637,4.3440485,115.85366,66.15854
31.29445,4.1268463,165.28038,69.20731
29.51636,4.3440485,122.967476,70.39812
28.093884,4.3440485,129.06505,79.87805
29.361366,4.561251,182.92683,96.95122
28.627312,4.7784534,177.04187,86.89024
29.694168,4.561251,178.86179,81.6823
27.382647,4.3440485,169.20732,80.18293
25.604551,4.3440485,153.96341,73.17073
24.359886,3.475239,146.8496,75.60976
23.470839,3.475239,133.13008,65.243904
23.29303,3.475239,119.9187,56.707317
22.759602,3.475239,99.5935,51.219513
22.403982,3.475239,93.49593,51.52439
22.226173,3.475239,85.873985,54.878048
22.581793,1.8741231,100.17303,52.43903
22.581793,3.475239,79.268295,55.564102
22.93741,3.475239,101.11789,60.246666
24.359886,3.909644,100.10162,45.121952
28.627312,3.909644,106.70731,63.151814
29.22572,4.3440485,124.49187,51.219513
37.339973,4.3440485,147.3142,75.39754
38.762447,4.3440485,147.35773,67.37805
38.05121,4.3440485,103.65854,57.621952
33.25035,4.3440485,101.626015,64.258064
