user_3,user_4,user_5,user_6
22.93741,2.8236315,127.70172,62.19512
23.64865,2.43103,130.58943,57.621952
24.004267,2.606429,128.55692,56.82077
22.93741,2.3306444,107.21545,48.47561
22.581793,2.606429,107.83917,50.30488
22.581793,2.606429,106.187355,48.593067
22.403982,2.606429,82.31707,49.085365
22.581793,2.606429,75.203255,41.71638
23.115221,2.606429,73.17073,30.182926
25.071123,3.040834,89.939026,27.439024
29.694168,1.7836001,94.00407,33.23171
30.451885,1.9626398,112.296745,47.256096
38.584637,3.475239,129.57317,46.646343
35.917496,3.6924415,120.42683,41.76829
30.761023,4.3440485,96.544716,35.365852
28.093884,4.3440485,91.46342,37.5
26.671408,4.3440485,89.43089,38.719513
25.782362,3.6924415,98.57723,52.743904
24.939842,3.6924415,131.09756,55.182926
26.493599,4.1268463,156.50406,64.63415
27.382647,4.3440485,156.34569,78.35366
26.671408,4.3440485,174.28862,85.97561
25.071123,4.561251,175.30487,77.439026
24.182077,3.6924415,153.45529,71.95122
23.115221,3.475239,116.86992,54.47855
24.310238,3.475239,107.72358,53.15435
22.581793,3.475239,102.13415,48.780487
22.226173,2.4309354,87.9065,52.43903
22.403982,3.475239,80.28455,44.907043
22.226173,3.475239,72.15447,46.951214
22.93741,3.475239,80.79269,51.219513
25.248934,3.475239,96.544716,49.390244
29.16074,3.2580364,99.085365,50.190376
30.405403,3.475239,101.11789,47.560974
23.577631,3.909644,98.06911,60.97561
32.005688,3.475239,136.70465,56.707317
32.716927,3.475239,101.11789,58.536587
31.472263,4.1268463,132.64905,62.963604
31.472263,4.3440485,89.43089,56.09756
28.271692,4.3440485,102.13415,60.97561
27.204836,2.2117293,109.756096,59.756096
26.849218,4.1268463,130.25708,61.94521
28.627312,2.4582746,185.46748,81.70731
30.405403,2.3172002,233.73984,82.62194
32.894737,2.153266,156.8526,81.402435
33.80369,2.3611438,244.9187,75.914635
26.13798,4.3440485,198.67886,72.560974
24.715506,3.475239,147.45642,71.34146
23.470839,2.5649261,122.45935,68.29269
22.759602,2.4649045,101.626015,58.841465
22.226173,2.4218874,108.73984,51.219513
21.692745,3.475239,85.36585,53.658535
22.226173,3.475239,81.808945,49.390244
22.581793,2.3794162,82.8252,50.0
23.826458,3.475239,125.69521,53.658535
31.827883,3.475239,99.5935,51.085903
32.894737,1.7618344,97.560974,49.695118
28.80512,4.3440485,111.78862,50.0
23.848654,4.3440485,132.58669,62.924763
28.449503,4.3440485,84.349594,54.878048
22.771412,4.3440485,89.939026,58.23171
28.80512,2.0408816,90.955284,54.878048
28.271692,4.3440485,81.30081,48.835823
26.493599,4.3440485,90.44715,53.048782
22.804495,4.3440485,101.626015,51.82927
25.604551,2.3472936,120.93496,60.97561
26.04265,4.3440485,158.02846,80.48781
30.049788,4.3440485,207.31708,86.28049
32.53912,4.561251,223.0691,83.231705
28.982931,4.3440485,133.15417,63.162144
25.96017,3.909644,197.15446,84.45122
24.004267,3.475239,133.13008,79.87805
22.93741,3.475239,149.82375,75.60976
25.139246,3.475239,128.5788,61.269604
28.820856,2.0204945,85.873985,54.878048
22.226173,3.475239,73.67886,46.951214
22.869062,3.475239,65.04065,44.817074
22.403982,3.475239,72.15447,44.817074
23.29303,3.475239,68.08943,44.207317
32.005688,3.475239,104.166664,52.483753
23.313074,3.909644,99.085365,47.865852
23.900618,4.3440485,134.36841,52.134148
30.761023,4.1268463,86.89024,60.060974
30.227596,1.9660101,75.203255,56.707317
28.80512,3.475239,76.21951,44.49006
29.338549,1.9371557,121.12231,53.353657
27.738264,4.3440485,127.77563,46.646343
26.493599,4.3440485,85.873985,42.987804
26.31579,4.3440485,92.98781,41.15854
26.671408,4.3440485,130.0813,61.890244
27.897654,4.561251,192.07317,80.79269
28.80512,4.561251,201.72765,90.85366
30.227596,2.4043684,201.21951,84.45122
28.449503,5.212858,190.04065,71.03659
27.233923,4.3440485,198.67886,71.34146
24.359886,2.5158763,162.60162,65.85366
22.93741,2.3883278,136.17886,57.541683
23.115221,2.4024537,109.756096,56.09756
22.226173,3.475239,90.44715,50.30488
23.710758,3.475239,84.349594,56.09756
22.403982,2.3519168,76.727646,47.865852
28.644758,1.9504081,76.727646,41.067184
22.759602,2.4137065,79.268295,56.707317
23.29303,2.3493998,83.333336,52.743904
25.782362,3.909644,96.544716,49.795296
29.338549,4.995656,110.26423,53.353657
34.672832,1.7243458,123.98374,52.887592
34.85064,1.8131533,137.66795,56.09756
38.406826,1.5864555,117.37805,61.585365
35.73969,4.3440485,122.45935,50.609756
23.618164,4.3440485,115.85366,66.15854
31.29445,4.1268463,150.64236,69.20731
29.51636,4.3440485,122.967476,58.84592
28.093884,4.3440485,129.06505,79.87805
27.999893,4.561251,182.92683,96.95122
28.627312,4.7784534,166.39697,86.89024
29.694168,4.561251,178.86179,76.02378
27.382647,4.3440485,169.20732,80.18293
25.604551,4.3440485,153.96341,73.17073
24.359886,3.475239,146.8496,75.60976
23.470839,3.475239,133.13008,65.243904
23.29303,3.475239,119.9187,56.707317
22.759602,3.475239,99.5935,51.219513
22.403982,3.475239,93.49593,51.52439
22.226173,3.475239,85.873985,54.878048
22.581793,2.1127012,103.802216,52.43903
22.581793,3.475239,79.268295,44.675682
22.93741,3.475239,101.11789,49.912758
24.359886,3.909644,100.10162,45.121952
28.627312,3.909644,106.70731,53.203182
23.591125,4.3440485,124.49187,51.219513
37.339973,4.3440485,136.0847,64.42576
38.762447,4.3440485,147.35773,67.37805
38.05121,4.3440485,103.65854,57.621952
33.25035,4.3440485,101.626015,53.692623
23.77263,4.3440485,132.28253,62.795635
27.382647,4.3440485,108.73984,59.756096
27.382647,4.3440485,125.50814,69.81707
28.093884,2.373972,152.94716,78.35366
29.871977,4.561251,176.82927,74.39024
30.405403,4.7784534,163.96086,85.060974
28.093884,4.561251,172.2561,79.57317
25.96017,3.6924415,164.63414,69.627174
24.359886,3.475239,144.49747,68.902435
25.479254,3.475239,138.178,59.756096
23.29303,3.475239,92.98781,52.743904
23.48947,3.475239,82.8252,48.17073
22.048365,3.475239,125.23745,55.487804
22.403982,3.475239,76.727646,48.780487
22.403982,3.475239,114.90298,47.256096
24.004267,3.475239,123.80945,51.52439
25.346684,3.475239,134.46663,55.182926
34.495018,3.475239,91.97154,50.30488
28.594557,1.9661342,76.727646,50.914635
30.049788,2.8236315,84.349594,57.621952
29.694168,3.475239,141.15213,63.414635
24.022648,3.6924415,100.60976,60.365852
29.16074,1.8717256,114.192825,48.846344
28.627312,3.475239,83.333336,53.963413
27.560455,3.6924415,85.36585,47.007298
26.849218,2.2499173,96.03658,61.585365
26.849218,2.2737484,117.88618,63.109756
27.916075,3.6924415,154.47154,66.66336
31.65007,4.1268463,178.90752,102.743904
27.284975,6.2988706,214.4309,102.439026
