user_3,user_4,user_5,user_6
22.93741,2.8236315,126.09409,62.19512
23.64865,2.46243,130.58943,57.621952
24.004267,2.606429,128.55692,56.781155
22.93741,2.3565574,107.21545,48.47561
22.581793,2.606429,105.69628,50.30488
22.581793,2.606429,102.82386,47.445408
22.403982,2.606429,82.31707,49.085365
22.581793,2.606429,75.203255,41.709946
23.115221,2.606429,73.17073,30.182926
25.071123,3.040834,89.939026,27.439024
29.694168,1.792279,94.00407,33.23171
30.386318,1.9809182,112.296745,47.256096
38.584637,3.475239,129.57317,46.646343
35.917496,3.6924415,120.42683,41.76829
30.761023,4.3440485,96.544716,35.365852
28.093884,4.3440485,91.46342,37.5
26.671408,4.3440485,89.43089,38.719513
25.782362,3.6924415,98.57723,52.743904
25.02879,3.6924415,131.09756,55.182926
26.493599,4.1268463,156.50406,64.63415
27.382647,4.3440485,156.89632,78.35366
26.671408,4.3440485,174.28862,85.97561
25.071123,4.561251,175.30487,77.439026
24.182077,3.6924415,153.45529,71.95122
23.115221,3.475239,116.86992,54.52007
24.342716,3.475239,107.72358,53.321026
22.581793,3.475239,102.13415,48.780487
22.226173,2.4560504,87.9065,52.43903
22.403982,3.475239,80.28455,45.126976
22.226173,3.475239,72.15447,46.951214
22.93741,3.475239,80.79269,51.219513
25.248934,3.475239,96.544716,49.390244
29.16074,3.2580364,99.085365,50.32248
30.405403,3.475239,101.11789,47.560974
23.627089,3.909644,98.06911,60.97561
32.005688,3.475239,136.40404,56.707317
32.716927,3.475239,101.11789,58.536587
31.472263,4.1268463,132.4082,62.995518
31.472263,4.3440485,89.43089,56.09756
28.271692,4.3440485,102.13415,60.97561
27.204836,2.2392077,109.756096,59.756096
26.849218,4.1268463,129.86694,61.90284
28.627312,2.4999597,185.46748,81.70731
30.405403,2.3534665,233.73984,82.62194
32.894737,2.1851833,155.96434,81.402435
33.90434,2.3965268,244.9187,75.914635
26.13798,4.3440485,198.67886,72.560974
24.715506,3.475239,146.78197,71.34146
23.470839,2.5995238,122.45935,68.29269
22.759602,2.4941406,101.626015,58.841465
22.226173,2.4483664,108.73984,51.219513
21.692745,3.475239,85.36585,53.658535
22.226173,3.475239,81.808945,49.390244
22.581793,2.4034598,82.8252,50.0
23.826458,3.475239,124.42578,53.658535
31.827883,3.475239,99.5935,51.2812
32.894737,1.7757663,97.560974,49.695118
28.80512,4.3440485,111.78862,50.0
23.94284,4.3440485,132.4093,62.969604
28.449503,4.3440485,84.349594,54.878048
22.867624,4.3440485,89.939026,58.23171
28.80512,2.062733,90.955284,54.878048
28.271692,4.3440485,81.30081,49.10506
26.493599,4.3440485,90.44715,53.048782
22.88291,4.3440485,101.626015,51.82927
25.604551,2.3781657,120.93496,60.97561
25.924107,4.3440485,158.02846,80.48781
30.049788,4.3440485,207.31708,86.28049
32.53912,4.561251,223.0691,83.231705
28.982931,4.3440485,132.89929,63.171978
25.96017,3.909644,197.15446,84.45122
24.004267,3.475239,133.13008,79.87805
22.93741,3.475239,149.05536,75.60976
25.196655,3.475239,128.10704,61.22447
28.700665,2.0428824,85.873985,54.878048
22.226173,3.475239,73.67886,46.951214
22.846226,3.475239,65.04065,44.817074
22.403982,3.475239,72.15447,44.817074
23.29303,3.475239,68.08943,44.207317
32.005688,3.475239,104.166664,52.678406
23.35806,3.909644,99.085365,47.865852
24.00295,4.3440485,134.3664,52.134148
30.761023,4.1268463,86.89024,60.060974
30.227596,1.9868244,75.203255,56.707317
28.80512,3.475239,76.21951,44.645187
29.338549,1.9614013,119.830185,53.353657
27.738264,4.3440485,127.71729,46.646343
26.493599,4.3440485,85.873985,42.987804
26.31579,4.3440485,92.98781,41.15854
26.671408,4.3440485,130.0813,61.890244
27.791458,4.561251,192.07317,80.79269
28.80512,4.561251,201.72765,90.85366
30.227596,2.445906,201.21951,84.45122
28.449503,5.212858,190.04065,71.03659
27.113905,4.3440485,198.67886,71.34146
24.359886,2.552504,162.60162,65.85366
22.93741,2.4146943,136.17886,57.404156
23.115221,2.4318032,109.756096,56.09756
22.226173,3.475239,90.44715,50.30488
23.72009,3.475239,84.349594,56.09756
22.403982,2.3747692,76.727646,47.865852
28.496712,1.9684521,76.727646,41.095993
22.759602,2.4405835,79.268295,56.707317
23.29303,2.3752973,83.333336,52.743904
25.782362,3.909644,96.544716,49.940887
29.338549,4.995656,110.26423,53.353657
34.672832,1.7365171,123.98374,52.86342
34.85064,1.8277996,137.1171,56.09756
38.406826,1.6005921,117.37805,61.585365
35.73969,4.3440485,122.45935,50.609756
23.714466,4.3440485,115.85366,66.15854
