user_3,user_4,user_5,user_6
22.93741,2.8236315,120.804474,62.19512
23.64865,2.5907333,130.58943,57.621952
24.004267,2.606429,128.55692,58.488605
22.93741,2.4479883,107.21545,48.47561
22.581793,2.606429,102.48543,50.30488
22.581793,2.606429,98.89483,48.088173
22.403982,2.606429,82.31707,49.085365
22.581793,2.606429,75.203255,44.69095
23.115221,2.606429,73.17073,30.182926
25.071123,3.040834,89.939026,27.439024
29.694168,1.8016925,94.00407,33.23171
30.597504,2.0176523,112.296745,47.256096
38.584637,3.475239,129.57317,46.646343
35.917496,3.6924415,120.42683,41.76829
30.761023,4.3440485,96.544716,35.365852
28.093884,4.3440485,91.46342,37.5
26.671408,4.3440485,89.43089,38.719513
25.782362,3.6924415,98.57723,52.743904
24.174341,3.6924415,131.09756,55.182926
26.493599,4.1268463,156.50406,64.63415
27.382647,4.3440485,155.60947,78.35366
26.671408,4.3440485,174.28862,85.97561
25.071123,4.561251,175.30487,77.439026
24.182077,3.6924415,153.45529,71.95122
23.115221,3.475239,116.86992,58.225708
23.232286,3.475239,107.72358,57.079613
22.581793,3.475239,102.13415,48.780487
22.226173,2.568188,87.9065,52.43903
22.403982,3.475239,80.28455,49.64285
22.226173,3.475239,72.15447,46.951214
22.93741,3.475239,80.79269,51.219513
25.248934,3.475239,96.544716,49.390244
29.16074,3.2580364,99.085365,53.63869
30.405403,3.475239,101.11789,47.560974
22.987875,3.909644,98.06911,60.97561
32.005688,3.475239,133.3232,56.707317
32.716927,3.475239,101.11789,58.536587
31.472263,4.1268463,131.30959,65.33357
31.472263,4.3440485,89.43089,56.09756
28.271692,4.3440485,102.13415,60.97561
27.204836,2.3572483,109.756096,59.756096
26.849218,4.1268463,129.09293,64.39855
28.627312,2.7149453,185.46748,81.70731
30.405403,2.527567,233.73984,82.62194
32.894737,2.3915703,150.869,81.402435
35.408066,2.5152564,244.9187,75.914635
26.13798,4.3440485,198.67886,72.560974
24.715506,3.475239,142.8773,71.34146
23.470839,2.7778308,122.45935,68.29269
22.759602,2.6329696,101.626015,58.841465
22.226173,2.5570898,108.73984,51.219513
21.692745,3.475239,85.36585,53.658535
22.226173,3.475239,81.808945,49.390244
22.581793,2.5013378,82.8252,50.0
23.826458,3.475239,122.53169,53.658535
31.827883,3.475239,99.5935,54.557514
32.894737,1.8322111,97.560974,49.695118
28.80512,4.3440485,111.78862,50.0
23.47463,4.3440485,132.61382,65.77982
28.449503,4.3440485,84.349594,54.878048
22.41119,4.3440485,89.939026,58.23171
28.80512,2.1522977,90.955284,54.878048
28.271692,4.3440485,81.30081,53.611446
26.493599,4.3440485,90.44715,53.048782
22.650629,4.3440485,101.626015,51.82927
25.604551,2.5089219,120.93496,60.97561
25.857061,4.3440485,158.02846,80.48781
30.049788,4.3440485,207.31708,86.28049
32.53912,4.561251,223.0691,83.231705
28.982931,4.3440485,132.86531,65.861
25.96017,3.909644,197.15446,84.45122
24.004267,3.475239,133.13008,79.87805
22.93741,3.475239,145.14053,75.60976
23.880413,3.475239,124.78636,62.880745
28.55485,2.1045203,85.873985,54.878048
22.226173,3.475239,73.67886,46.951214
21.71489,3.475239,65.04065,44.817074
22.403982,3.475239,72.15447,44.817074
23.29303,3.475239,68.08943,44.207317
32.005688,3.475239,104.166664,55.783176
22.699799,3.909644,99.085365,47.865852
23.556559,4.3440485,134.49487,52.134148
30.761023,4.1268463,86.89024,60.060974
30.227596,2.0747986,75.203255,56.707317
28.80512,3.475239,76.21951,48.587334
29.338549,2.0869362,119.29243,53.353657
27.738264,4.3440485,127.87628,46.646343
26.493599,4.3440485,85.873985,42.987804
26.31579,4.3440485,92.98781,41.15854
26.671408,4.3440485,130.0813,61.890244
27.233051,4.561251,192.07317,80.79269
28.80512,4.561251,201.72765,90.85366
30.227596,2.6569653,201.21951,84.45122
28.449503,5.212858,190.04065,71.03659
26.740189,4.3440485,198.67886,71.34146
24.359886,2.7167082,162.60162,65.85366
22.93741,2.532086,136.17886,57.105473
23.115221,2.5563483,109.756096,56.09756
22.226173,3.475239,90.44715,50.30488
22.627218,3.475239,84.349594,56.09756
22.403982,2.4642632,76.727646,47.865852
28.049795,2.0266588,76.727646,42.217594
22.759602,2.5679166,79.268295,56.707317
23.29303,2.4805386,83.333336,52.743904
25.782362,3.909644,96.544716,54.39911
29.338549,4.995656,110.26423,53.353657
34.672832,1.8047476,123.98374,53.17316
34.85064,1.9219595,133.86943,56.09756
38.406826,1.6812506,117.37805,61.585365
35.73969,4.3440485,122.45935,50.609756
23.526236,4.3440485,115.85366,66.15854
31.29445,4.1268463,148.76595,69.20731
29.51636,4.3440485,122.967476,63.710995
28.093884,4.3440485,129.06505,79.87805
27.315998,4.561251,182.92683,96.95122
28.627312,4.7784534,166.27498,86.89024
29.694168,4.561251,178.86179,80.038086
27.382647,4.3440485,169.20732,80.18293
25.604551,4.3440485,153.96341,73.17073
24.359886,3.475239,146.8496,75.60976
23.470839,3.475239,133.13008,65.243904
23.29303,3.475239,119.9187,56.707317
22.759602,3.475239,99.5935,51.219513
22.403982,3.475239,93.49593,51.52439
22.226173,3.475239,85.873985,54.878048
22.581793,2.2285113,100.40084,52.43903
22.581793,3.475239,79.268295,49.425793
22.93741,3.475239,101.11789,53.86305
24.359886,3.909644,100.10162,45.121952
28.627312,3.909644,106.70731,57.669735
23.480354,4.3440485,124.49187,51.219513
37.339973,4.3440485,135.53629,67.0442
38.762447,4.3440485,147.35773,67.37805
38.05121,4.3440485,103.65854,57.621952
33.25035,4.3440485,101.626015,58.771084
23.419283,4.3440485,132.31662,65.65806
27.382647,4.3440485,108.73984,59.756096
27.382647,4.3440485,125.50814,69.81707
28.093884,2.61361,152.94716,78.35366
29.871977,4.561251,176.82927,74.39024
30.405403,4.7784534,164.17088,85.060974
28.093884,4.561251,172.2561,79.57317
25.96017,3.6924415,164.63414,72.79425
24.359886,3.475239,139.99255,68.902435
24.233854,3.475239,134.153,59.756096
23.29303,3.475239,92.98781,52.743904
22.38612,3.475239,82.8252,48.17073
22.048365,3.475239,121.75721,55.487804
22.403982,3.475239,76.727646,48.780487
22.403982,3.475239,112.33909,47.256096
24.004267,3.475239,120.90687,51.52439
24.1147,3.475239,130.64748,55.182926
34.495018,3.475239,91.97154,50.30488
28.179546,2.0329804,76.727646,50.914635
30.049788,2.8236315,84.349594,57.621952
29.694168,3.475239,136.65758,63.414635
23.201952,3.6924415,100.60976,60.365852
29.16074,1.9658856,110.47198,48.08439
28.627312,3.475239,83.333336,53.963413
27.560455,3.6924415,85.36585,51.354717
26.849218,2.4026506,96.03658,61.585365
26.849218,2.4388492,117.88618,63.109756
27.916075,3.6924415,154.47154,70.04981
31.65007,4.1268463,175.4276,102.743904
26.793188,6.2988706,214.4309,102.439026
30.227596,2.749238,191.05692,93.90243
26.849218,3.6924415,125.6224,63.12578
24.715506,3.475239,149.39024,82.62194
23.70883,3.475239,108.231705,63.719513
22.57567,3.475239,84.349594,53.353657
