user_3,user_4,user_5,user_6
22.93741,2.8236315,116.51514,62.19512
23.64865,2.5837138,130.58943,57.621952
24.004267,2.606429,128.55692,57.40015
22.93741,2.4365628,107.21545,48.47561
22.581793,2.606429,98.541466,50.30488
22.581793,2.606429,92.17783,45.666306
22.403982,2.606429,82.31707,49.085365
22.581793,2.606429,75.203255,44.421486
23.115221,2.606429,73.17073,30.182926
25.071123,3.040834,89.939026,27.439024
29.694168,1.7852024,94.00407,33.23171
30.746843,2.007156,112.296745,47.256096
38.584637,3.475239,129.57317,46.646343
35.917496,3.6924415,120.42683,41.76829
30.761023,4.3440485,96.544716,35.365852
28.093884,4.3440485,91.46342,37.5
26.671408,4.3440485,89.43089,38.719513
25.782362,3.6924415,98.57723,52.743904
24.193342,3.6924415,131.09756,55.182926
26.493599,4.1268463,156.50406,64.63415
27.382647,4.3440485,153.31706,78.35366
26.671408,4.3440485,174.28862,85.97561
25.071123,4.561251,175.30487,77.439026
24.182077,3.6924415,153.45529,71.95122
23.115221,3.475239,116.86992,58.21839
23.564083,3.475239,107.72358,56.393265
22.581793,3.475239,102.13415,48.780487
22.226173,2.556264,87.9065,52.43903
22.403982,3.475239,80.28455,49.757175
22.226173,3.475239,72.15447,46.951214
22.93741,3.475239,80.79269,51.219513
25.248934,3.475239,96.544716,49.390244
29.16074,3.2580364,99.085365,52.69896
30.405403,3.475239,101.11789,47.560974
22.400692,3.909644,98.06911,60.97561
32.005688,3.475239,133.15706,56.707317
32.716927,3.475239,101.11789,58.536587
31.472263,4.1268463,127.98753,64.84538
31.472263,4.3440485,89.43089,56.09756
28.271692,4.3440485,102.13415,60.97561
27.204836,2.349923,109.756096,59.756096
26.849218,4.1268463,125.95862,64.24701
28.627312,2.7205348,185.46748,81.70731
30.405403,2.5429778,233.73984,82.62194
32.894737,2.4064052,150.51773,81.402435
36.142456,2.52665,244.9187,75.914635
26.13798,4.3440485,198.67886,72.560974
24.715506,3.475239,140.78105,71.34146
23.470839,2.7744114,122.45935,68.29269
22.759602,2.624868,101.626015,58.841465
22.226173,2.5463448,108.73984,51.219513
21.692745,3.475239,85.36585,53.658535
22.226173,3.475239,81.808945,49.390244
22.581793,2.4881413,82.8252,50.0
23.826458,3.475239,118.19866,53.658535
31.827883,3.475239,99.5935,53.609413
32.894737,1.8215283,97.560974,49.695118
28.80512,4.3440485,111.78862,50.0
22.85392,4.3440485,130.02336,65.74257
28.449503,4.3440485,84.349594,54.878048
21.97489,4.3440485,89.939026,58.23171
28.80512,2.1424077,90.955284,54.878048
28.271692,4.3440485,81.30081,53.72358
26.493599,4.3440485,90.44715,53.048782
22.165493,4.3440485,101.626015,51.82927
25.604551,2.5023754,120.93496,60.97561
25.64429,4.3440485,158.02846,80.48781
30.049788,4.3440485,207.31708,86.28049
32.53912,4.561251,223.0691,83.231705
28.982931,4.3440485,129.77942,65.68614
25.96017,3.909644,197.15446,84.45122
24.004267,3.475239,133.13008,79.87805
22.93741,3.475239,143.09314,75.60976
23.876862,3.475239,122.41837,61.316826
28.646862,2.0954053,85.873985,54.878048
22.226173,3.475239,73.67886,46.951214
21.709276,3.475239,65.04065,44.817074
22.403982,3.475239,72.15447,44.817074
23.29303,3.475239,68.08943,44.207317
32.005688,3.475239,104.166664,54.80333
22.05714,3.909644,99.085365,47.865852
22.983418,4.3440485,133.03362,52.134148
30.761023,4.1268463,86.89024,60.060974
30.227596,2.064769,75.203255,56.707317
28.80512,3.475239,76.21951,48.51053
29.338549,2.12465,118.87808,53.353657
27.738264,4.3440485,125.91365,46.646343
26.493599,4.3440485,85.873985,42.987804
26.31579,4.3440485,92.98781,41.15854
26.671408,4.3440485,130.0813,61.890244
27.053654,4.561251,192.07317,80.79269
28.80512,4.561251,201.72765,90.85366
30.227596,2.6714954,201.21951,84.45122
28.449503,5.212858,190.04065,71.03659
26.51882,4.3440485,198.67886,71.34146
24.359886,2.7148385,162.60162,65.85366
