user_3,user_4,user_5,user_6
22.93741,2.8236315,116.74585,62.19512
23.64865,2.5512848,130.58943,57.621952
24.004267,2.606429,128.55692,55.81111
22.93741,2.176187,107.21545,48.47561
22.581793,2.606429,98.15297,50.30488
22.581793,2.606429,86.57538,44.647377
22.403982,2.606429,82.31707,49.085365
22.581793,2.606429,75.203255,41.71185
23.115221,2.606429,73.17073,30.182926
25.071123,3.040834,89.939026,27.439024
29.694168,1.8029913,94.00407,33.23171
29.846943,2.194788,112.296745,47.256096
38.584637,3.475239,129.57317,46.646343
35.917496,3.6924415,120.42683,41.76829
30.761023,4.3440485,96.544716,35.365852
28.093884,4.3440485,91.46342,37.5
26.671408,4.3440485,89.43089,38.719513
25.782362,3.6924415,98.57723,52.743904
30.412588,3.6924415,131.09756,55.182926
26.493599,4.1268463,156.50406,64.63415
27.382647,4.3440485,172.85512,78.35366
26.671408,4.3440485,174.28862,85.97561
25.071123,4.561251,175.30487,77.439026
24.182077,3.6924415,153.45529,71.95122
23.115221,3.475239,116.86992,58.522526
30.28377,3.475239,107.72358,55.422894
22.581793,3.475239,102.13415,48.780487
22.226173,2.0777383,87.9065,52.43903
22.403982,3.475239,80.28455,48.903767
22.226173,3.475239,72.15447,46.951214
22.93741,3.475239,80.79269,51.219513
25.248934,3.475239,96.544716,49.390244
29.16074,3.2580364,99.085365,50.976627
30.405403,3.475239,101.11789,47.560974
30.284006,3.909644,98.06911,60.97561
32.005688,3.475239,140.00291,56.707317
32.716927,3.475239,101.11789,58.536587
31.472263,4.1268463,125.75499,63.142323
31.472263,4.3440485,89.43089,56.09756
28.271692,4.3440485,102.13415,60.97561
27.204836,2.3638222,109.756096,59.756096
26.849218,4.1268463,113.75931,58.607155
28.627312,3.2877238,185.46748,81.70731
30.405403,3.4384742,233.73984,82.62194
32.894737,3.0263314,151.23988,81.402435
30.348568,3.4384742,244.9187,75.914635
26.13798,4.3440485,198.67886,72.560974
24.715506,3.475239,144.20084,71.34146
23.470839,2.657621,122.45935,68.29269
22.759602,2.2959516,101.626015,58.841465
22.226173,2.2433174,108.73984,51.219513
21.692745,3.475239,85.36585,53.658535
22.226173,3.475239,81.808945,49.390244
22.581793,1.99447,82.8252,50.0
23.826458,3.475239,114.600716,53.658535
31.827883,3.475239,99.5935,52.03188
32.894737,2.0565617,97.560974,49.695118
28.80512,4.3440485,111.78862,50.0
27.879307,4.3440485,126.03961,64.001595
28.449503,4.3440485,84.349594,54.878048
30.26903,4.3440485,89.939026,58.23171
28.80512,2.10045,90.955284,54.878048
28.271692,4.3440485,81.30081,54.124477
26.493599,4.3440485,90.44715,53.048782
30.277044,4.3440485,101.626015,51.82927
25.604551,2.5056365,120.93496,60.97561
30.348568,4.3440485,158.02846,80.48781
30.049788,4.3440485,207.31708,86.28049
32.53912,4.561251,223.0691,83.231705
28.982931,4.3440485,122.83957,62.77569
25.96017,3.909644,197.15446,84.45122
24.004267,3.475239,133.13008,79.87805
22.93741,3.475239,145.74225,75.60976
27.547829,3.475239,114.33856,57.233013
29.741634,2.072338,85.873985,54.878048
22.226173,3.475239,73.67886,46.951214
29.721573,3.475239,65.04065,44.817074
22.403982,3.475239,72.15447,44.817074
23.29303,3.475239,68.08943,44.207317
32.005688,3.475239,104.166664,53.346024
30.118465,3.909644,99.085365,47.865852
28.942682,4.3440485,140.85419,52.134148
30.761023,4.1268463,86.89024,60.060974
30.227596,1.9819891,75.203255,56.707317
28.80512,3.475239,76.21951,46.676277
29.338549,2.4364989,117.01131,53.353657
27.738264,4.3440485,125.294205,46.646343
26.493599,4.3440485,85.873985,42.987804
26.31579,4.3440485,92.98781,41.15854
26.671408,4.3440485,130.0813,61.890244
30.348568,4.561251,192.07317,80.79269
28.80512,4.561251,201.72765,90.85366
30.227596,3.4037795,201.21951,84.45122
28.449503,5.212858,190.04065,71.03659
30.348568,4.3440485,198.67886,71.34146
24.359886,2.9803202,162.60162,65.85366
22.93741,2.3513572,136.17886,53.79529
23.115221,2.3197892,109.756096,56.09756
22.226173,3.475239,90.44715,50.30488
30.024767,3.475239,84.349594,56.09756
22.403982,1.9080688,76.727646,47.865852
29.49373,1.7992779,76.727646,38.233395
22.759602,2.0558126,79.268295,56.707317
23.29303,2.0311246,83.333336,52.743904
25.782362,3.909644,96.544716,55.218735
29.338549,4.995656,110.26423,53.353657
34.672832,2.2303326,123.98374,50.09832
