user_3,user_4,user_5,user_6
22.93741,2.8236315,128.85374,62.19512
23.64865,2.4522622,130.58943,57.621952
24.004267,2.606429,128.55692,56.611816
22.93741,2.3501408,107.21545,48.47561
22.581793,2.606429,109.25325,50.30488
22.581793,2.606429,107.49065,48.82524
22.403982,2.606429,82.31707,49.085365
22.581793,2.606429,75.203255,41.561268
23.115221,2.606429,73.17073,30.182926
25.071123,3.040834,89.939026,27.439024
29.694168,1.7985567,94.00407,33.23171
30.235802,1.9872828,112.296745,47.256096
38.584637,3.475239,129.57317,46.646343
35.917496,3.6924415,120.42683,41.76829
30.761023,4.3440485,96.544716,35.365852
28.093884,4.3440485,91.46342,37.5
26.671408,4.3440485,89.43089,38.719513
25.782362,3.6924415,98.57723,52.743904
24.885706,3.6924415,131.09756,55.182926
26.493599,4.1268463,156.50406,64.63415
27.382647,4.3440485,157.39584,78.35366
26.671408,4.3440485,174.28862,85.97561
25.071123,4.561251,175.30487,77.439026
24.182077,3.6924415,153.45529,71.95122
23.115221,3.475239,116.86992,54.28791
24.252338,3.475239,107.72358,52.97743
22.581793,3.475239,102.13415,48.780487
22.226173,2.4489245,87.9065,52.43903
22.403982,3.475239,80.28455,44.773037
22.226173,3.475239,72.15447,46.951214
22.93741,3.475239,80.79269,51.219513
25.248934,3.475239,96.544716,49.390244
29.16074,3.2580364,99.085365,50.01931
30.405403,3.475239,101.11789,47.560974
23.536108,3.909644,98.06911,60.97561
32.005688,3.475239,137.78757,56.707317
32.716927,3.475239,101.11789,58.536587
31.472263,4.1268463,133.52362,63.189327
31.472263,4.3440485,89.43089,56.09756
28.271692,4.3440485,102.13415,60.97561
27.204836,2.2305884,109.756096,59.756096
26.849218,4.1268463,131.136,62.165443
28.627312,2.4826686,185.46748,81.70731
30.405403,2.3439372,233.73984,82.62194
32.894737,2.1688218,157.94145,81.402435
33.588108,2.397172,244.9187,75.914635
26.13798,4.3440485,198.67886,72.560974
24.715506,3.475239,148.53375,71.34146
23.470839,2.585606,122.45935,68.29269
22.759602,2.484047,101.626015,58.841465
22.226173,2.4414363,108.73984,51.219513
21.692745,3.475239,85.36585,53.658535
22.226173,3.475239,81.808945,49.390244
22.581793,2.397032,82.8252,50.0
23.826458,3.475239,126.77309,53.658535
31.827883,3.475239,99.5935,50.91802
32.894737,1.7766554,97.560974,49.695118
28.80512,4.3440485,111.78862,50.0
23.85363,4.3440485,133.47842,63.15187
28.449503,4.3440485,84.349594,54.878048
22.759104,4.3440485,89.939026,58.23171
28.80512,2.0575695,90.955284,54.878048
28.271692,4.3440485,81.30081,48.691353
26.493599,4.3440485,90.44715,53.048782
22.772263,4.3440485,101.626015,51.82927
25.604551,2.3676507,120.93496,60.97561
26.00851,4.3440485,158.02846,80.48781
30.049788,4.3440485,207.31708,86.28049
32.53912,4.561251,223.0691,83.231705
28.982931,4.3440485,134.04102,63.387424
25.96017,3.909644,197.15446,84.45122
24.004267,3.475239,133.13008,79.87805
22.93741,3.475239,150.90092,75.60976
25.136576,3.475239,129.42352,61.485184
28.618658,2.0443485,85.873985,54.878048
22.226173,3.475239,73.67886,46.951214
22.834438,3.475239,65.04065,44.817074
22.403982,3.475239,72.15447,44.817074
23.29303,3.475239,68.08943,44.207317
32.005688,3.475239,104.166664,52.311604
23.271814,3.909644,99.085365,47.865852
23.915339,4.3440485,135.50584,52.134148
30.761023,4.1268463,86.89024,60.060974
30.227596,1.9813111,75.203255,56.707317
28.80512,3.475239,76.21951,44.343334
29.338549,1.9349831,121.83743,53.353657
27.738264,4.3440485,128.91081,46.646343
26.493599,4.3440485,85.873985,42.987804
26.31579,4.3440485,92.98781,41.15854
26.671408,4.3440485,130.0813,61.890244
27.86409,4.561251,192.07317,80.79269
28.80512,4.561251,201.72765,90.85366
